battery_label,cycle,pulse_number,current,voltage,temperature,r0,r1,c1,SoC,r2,c2
G1,9,0,4.850274085998535,4.085635185241699,298.15,0.027911360101754174,0.016237024181639602,395.88993906649637,1.0,0.0019590007572187437,1087.7304401256924
G1,9,1,2.66018295288086,4.000560760498047,298.15,0.030316020866465423,0.0028214462427654154,15.085182064542039,0.941335076525403,0.012668372752627345,1843.4838879248855
G1,9,2,2.6604504585266118,3.891212224960327,298.15,0.01826710905382206,0.00631052799906729,10.550839309928419,0.8138342883703891,0.015124097235120482,1963.217368644007
G1,9,3,2.660483360290528,3.800962448120117,298.15,0.02427977729438792,0.0009395553948161352,698.2621837110095,0.7153015649789746,0.016599800373805103,1966.8554210334735
G1,9,4,2.6602439880371094,3.694140911102295,298.15,0.022004701441245375,0.00022991769599736445,1187.396039984002,0.6074856912855386,0.027357295964000654,1999.9775269747113
G1,9,5,2.6604719161987305,3.6104695796966553,298.15,0.021825027121809858,0.0005401727595007348,527.3934982634044,0.5054561960530234,0.044678616623018884,1999.1142904308908
G1,9,6,2.6604700088500977,3.5229952335357666,298.15,0.015640830829419573,0.005790939026856532,44.33671399229159,0.4066480909387054,0.06600549061741837,1993.4386949166505
G1,9,7,2.66011381149292,3.4188873767852783,298.15,0.023615783731196535,0.004267516686321014,719.421202788327,0.2952016605816284,0.09225133097023329,1999.2688699712917
G1,9,8,2.6601295471191406,3.131364583969116,298.15,0.04033606803262214,0.0043268093188867825,62.39765721644176,0.1995268138534351,0.24778445129108456,1997.6813181886564
G1,9,9,2.660472869873047,3.1632237434387207,298.15,0.09934883782320886,0.3189123889683502,1029.5255504629754,0.0866275665254689,0.2859852336066586,1422.1254919756739
