battery_label,cycle,pulse_number,current,voltage,temperature,r0,r1,c1,SoC,r2,c2
G1,4,0,4.850166320800781,4.085511684417725,298.15,0.030234136582824995,0.012729702870674023,679.0028558328927,1.0,0.0006936949761844756,1675.1547993939585
G1,4,1,2.660416603088379,4.001287460327148,298.15,0.027692268645153964,0.015346452079339734,714.742986724187,0.94053147844326,9.962777109347603e-05,1961.020326059514
G1,4,2,2.6604137420654297,3.8924639225006095,298.15,0.021763482937766334,0.0005584137964750206,1962.72107096217,0.8142839043456487,0.015103169291016141,1940.9480342231452
G1,4,3,2.66038179397583,3.8034207820892334,298.15,0.020009675873269583,0.0037830059683923983,130.22239280504124,0.7184513232589771,0.01590509533004402,1942.084073901648
G1,4,4,2.660386562347412,3.6983296871185294,298.15,0.017026384472913873,0.00353337549727715,167.29299874970206,0.6084346180182549,0.02590707436980933,1995.7720223345282
G1,4,5,2.6604204177856445,3.616602897644043,298.15,0.018182136615297433,0.045500459181759476,1974.2286444943877,0.5093674973404174,0.0003032992951430685,1846.108577722675
G1,4,6,2.660414695739746,3.5298779010772705,298.15,0.018093153972794533,0.00046315944210405106,597.2434916984663,0.4148441717340787,0.06495882657612224,1999.570650684726
G1,4,7,2.660393238067627,3.4342057704925537,298.15,0.019459766388224612,0.005651826873965365,10.01801406781066,0.302089023323924,0.08467007471395646,1999.7514435261487
G1,4,8,2.660399913787842,3.17233943939209,298.15,0.03429189719170067,0.001099569706999733,698.8296683035159,0.2101151034960523,0.2111391066069559,1999.7056450824853
G1,4,9,2.660344123840332,3.19742202758789,298.15,0.09993489908970492,0.35997204711484143,1840.9454808884652,0.0978723402343655,0.047344430336607304,1509.291923684843
