battery_label,cycle,pulse_number,current,voltage,temperature,r0,r1,c1,SoC,r2,c2
G1,8,0,4.85017204284668,4.086205959320068,298.15,0.03400871011592879,0.006127582916333447,706.443356582096,1.0,0.0059854337389559495,1997.4828405237013
G1,8,1,2.660430431365967,3.996828317642212,298.15,0.025287102309087876,0.006915565893878876,3.0016829866916015,0.9414841310083812,0.014465198784836994,1498.5603982166695
G1,8,2,2.66042709350586,3.888382911682129,298.15,0.02242789790787118,0.01665103903209871,1751.689425400712,0.8105094841638095,0.0010584325866811288,1237.7263312120524
G1,8,3,2.66046142578125,3.797024965286255,298.15,0.020462018211629483,0.003987383199115912,785.432880957376,0.7123135793445746,0.018320834432101953,1772.5952812024607
G1,8,4,2.660405158996582,3.691231489181519,298.15,0.01467523972535218,0.007481823441499855,4.678388136030286,0.6033274106758119,0.028362028898630598,1988.2904279814582
G1,8,5,2.6605019569396973,3.608339071273804,298.15,0.019434598174066606,0.001857942460815789,422.17841739719285,0.5020366285073126,0.0473664104928318,1987.741633789033
G1,8,6,2.660482406616211,3.5175468921661377,298.15,0.019218316285750783,0.0019029205275726381,213.82652717823572,0.404461817137263,0.06951486188325202,1999.805820269529
G1,8,7,2.6604504585266118,3.397033214569092,298.15,0.020651864366974616,0.006278674138962543,45.24884781081626,0.2894318445116964,0.10463758880601012,1999.6188488719827
G1,8,8,2.660435199737549,3.1201655864715576,298.15,0.046504029272836825,0.0018646076244587964,943.8468667181343,0.1854645063417417,0.24507316993449701,1994.4103414472556
G1,8,9,2.6604905128479004,3.1516706943511963,298.15,0.10114341373543392,0.32139912949357774,937.1486596136687,0.0829453507615754,0.29793130276259455,1279.2255800082323
